,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,hour,night,morning,afternoon,afterwork,evening,winter,spring,summer,autumn,dayofweek,nice_weather,cloudy,rain_snow,very_bad_weather,timediff
2495,6/11/2011 21:00,summer,0,0,nice_weather,27.06,31.06,74,15.0013,76,144,220,21,0,0,0,0,1,0,0,1,0,5,1,0,0,0,162
2496,6/11/2011 22:00,summer,0,0,nice_weather,27.06,30.305,78,15.0013,53,137,190,22,0,0,0,0,1,0,0,1,0,5,1,0,0,0,162
2497,6/11/2011 23:00,summer,0,0,nice_weather,27.06,31.06,74,7.0015,24,107,131,23,1,0,0,0,0,0,0,1,0,5,1,0,0,0,162
2498,6/12/2011 0:00,summer,0,0,nice_weather,27.06,30.305,78,15.0013,19,100,119,0,1,0,0,0,0,0,0,1,0,6,1,0,0,0,163
2499,6/12/2011 1:00,summer,0,0,nice_weather,26.24,28.79,83,7.0015,19,74,93,1,1,0,0,0,0,0,0,1,0,6,1,0,0,0,163
2500,6/12/2011 2:00,summer,0,0,nice_weather,26.24,28.79,89,16.9979,9,57,66,2,1,0,0,0,0,0,0,1,0,6,1,0,0,0,163
2501,6/12/2011 3:00,summer,0,0,nice_weather,26.24,28.79,89,19.0012,8,20,28,3,1,0,0,0,0,0,0,1,0,6,1,0,0,0,163
2502,6/12/2011 4:00,summer,0,0,nice_weather,25.42,28.03,88,11.0014,8,6,14,4,1,0,0,0,0,0,0,1,0,6,1,0,0,0,163
2503,6/12/2011 5:00,summer,0,0,nice_weather,25.42,28.03,88,15.0013,5,5,10,5,1,0,0,0,0,0,0,1,0,6,1,0,0,0,163
2504,6/12/2011 6:00,summer,0,0,nice_weather,25.42,28.03,88,7.0015,5,9,14,6,0,1,0,0,0,0,0,1,0,6,1,0,0,0,163
2505,6/12/2011 7:00,summer,0,0,nice_weather,26.24,29.545,78,7.0015,7,27,34,7,0,1,0,0,0,0,0,1,0,6,1,0,0,0,163
2506,6/12/2011 8:00,summer,0,0,nice_weather,28.7,33.335,74,0,28,64,92,8,0,1,0,0,0,0,0,1,0,6,1,0,0,0,163
2507,6/12/2011 9:00,summer,0,0,nice_weather,29.52,34.09,66,0,75,107,182,9,0,1,0,0,0,0,0,1,0,6,1,0,0,0,163
2508,6/12/2011 10:00,summer,0,0,nice_weather,31.16,35.605,58,6.0032,120,191,311,10,0,1,0,0,0,0,0,1,0,6,1,0,0,0,163
2509,6/12/2011 11:00,summer,0,0,nice_weather,31.98,36.365,55,7.0015,131,236,367,11,0,0,1,0,0,0,0,1,0,6,1,0,0,0,163
2510,6/12/2011 12:00,summer,0,0,nice_weather,33.62,37.88,46,0,176,244,420,12,0,0,1,0,0,0,0,1,0,6,1,0,0,0,163
2511,6/12/2011 13:00,summer,0,0,nice_weather,31.98,37.12,59,19.0012,109,264,373,13,0,0,1,0,0,0,0,1,0,6,1,0,0,0,163
2512,6/12/2011 14:00,summer,0,0,nice_weather,33.62,39.395,56,16.9979,96,219,315,14,0,0,1,0,0,0,0,1,0,6,1,0,0,0,163
2513,6/12/2011 15:00,summer,0,0,nice_weather,32.8,38.635,59,19.9995,142,218,360,15,0,0,1,0,0,0,0,1,0,6,1,0,0,0,163
2514,6/12/2011 16:00,summer,0,0,rain_snow,27.88,31.82,83,19.0012,115,235,350,16,0,0,0,1,0,0,0,1,0,6,0,0,1,0,163
2515,6/12/2011 17:00,summer,0,0,rain_snow,27.88,31.82,83,19.0012,94,158,252,17,0,0,0,1,0,0,0,1,0,6,0,0,1,0,163
2516,6/12/2011 18:00,summer,0,0,nice_weather,28.7,33.335,74,11.0014,69,187,256,18,0,0,0,1,0,0,0,1,0,6,1,0,0,0,163
2517,6/12/2011 19:00,summer,0,0,nice_weather,28.7,33.335,74,7.0015,67,156,223,19,0,0,0,1,0,0,0,1,0,6,1,0,0,0,163
2518,6/12/2011 20:00,summer,0,0,nice_weather,27.06,30.305,83,11.0014,62,144,206,20,0,0,0,0,1,0,0,1,0,6,1,0,0,0,163
2519,6/12/2011 21:00,summer,0,0,nice_weather,27.06,30.305,83,7.0015,39,101,140,21,0,0,0,0,1,0,0,1,0,6,1,0,0,0,163
2520,6/12/2011 22:00,summer,0,0,nice_weather,26.24,28.79,83,8.9981,31,97,128,22,0,0,0,0,1,0,0,1,0,6,1,0,0,0,163
2521,6/12/2011 23:00,summer,0,0,nice_weather,26.24,29.545,78,12.998,33,74,107,23,1,0,0,0,0,0,0,1,0,6,1,0,0,0,163
2522,6/13/2011 0:00,summer,0,1,nice_weather,26.24,29.545,78,8.9981,8,20,28,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,164
2523,6/13/2011 1:00,summer,0,1,nice_weather,26.24,30.305,73,15.0013,6,10,16,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,164
2524,6/13/2011 2:00,summer,0,1,nice_weather,25.42,29.545,73,19.0012,2,8,10,2,1,0,0,0,0,0,0,1,0,0,1,0,0,0,164
2525,6/13/2011 3:00,summer,0,1,nice_weather,24.6,30.305,60,32.9975,1,6,7,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,164
2526,6/13/2011 4:00,summer,0,1,nice_weather,22.96,26.515,64,19.9995,1,3,4,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,164
2527,6/13/2011 5:00,summer,0,1,nice_weather,22.14,25.76,64,26.0027,2,27,29,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,164
2528,6/13/2011 6:00,summer,0,1,nice_weather,22.14,25.76,64,27.9993,7,98,105,6,0,1,0,0,0,0,0,1,0,0,1,0,0,0,164
2529,6/13/2011 7:00,summer,0,1,nice_weather,22.96,26.515,56,23.9994,26,302,328,7,0,1,0,0,0,0,0,1,0,0,1,0,0,0,164
2530,6/13/2011 8:00,summer,0,1,nice_weather,23.78,27.275,49,30.0026,44,432,476,8,0,1,0,0,0,0,0,1,0,0,1,0,0,0,164
2531,6/13/2011 9:00,summer,0,1,nice_weather,25.42,31.06,46,23.9994,35,189,224,9,0,1,0,0,0,0,0,1,0,0,1,0,0,0,164
2532,6/13/2011 10:00,summer,0,1,nice_weather,26.24,31.06,41,22.0028,38,80,118,10,0,1,0,0,0,0,0,1,0,0,1,0,0,0,164
2533,6/13/2011 11:00,summer,0,1,nice_weather,27.06,31.06,41,19.9995,53,106,159,11,0,0,1,0,0,0,0,1,0,0,1,0,0,0,164
2534,6/13/2011 12:00,summer,0,1,nice_weather,27.06,31.06,41,19.0012,35,161,196,12,0,0,1,0,0,0,0,1,0,0,1,0,0,0,164
2535,6/13/2011 13:00,summer,0,1,nice_weather,28.7,31.82,37,0,53,174,227,13,0,0,1,0,0,0,0,1,0,0,1,0,0,0,164
2536,6/13/2011 14:00,summer,0,1,nice_weather,28.7,31.82,34,16.9979,55,145,200,14,0,0,1,0,0,0,0,1,0,0,1,0,0,0,164
2537,6/13/2011 15:00,summer,0,1,nice_weather,28.7,31.82,37,30.0026,58,127,185,15,0,0,1,0,0,0,0,1,0,0,1,0,0,0,164
2538,6/13/2011 16:00,summer,0,1,nice_weather,28.7,31.82,37,27.9993,64,262,326,16,0,0,0,1,0,0,0,1,0,0,1,0,0,0,164
2539,6/13/2011 17:00,summer,0,1,nice_weather,28.7,31.82,39,22.0028,72,529,601,17,0,0,0,1,0,0,0,1,0,0,1,0,0,0,164
2540,6/13/2011 18:00,summer,0,1,nice_weather,28.7,31.82,37,23.9994,76,510,586,18,0,0,0,1,0,0,0,1,0,0,1,0,0,0,164
2541,6/13/2011 19:00,summer,0,1,nice_weather,27.06,31.06,39,19.0012,75,348,423,19,0,0,0,1,0,0,0,1,0,0,1,0,0,0,164
2542,6/13/2011 20:00,summer,0,1,nice_weather,26.24,31.06,44,16.9979,78,253,331,20,0,0,0,0,1,0,0,1,0,0,1,0,0,0,164
2543,6/13/2011 21:00,summer,0,1,nice_weather,26.24,31.06,41,16.9979,40,178,218,21,0,0,0,0,1,0,0,1,0,0,1,0,0,0,164
2544,6/13/2011 22:00,summer,0,1,nice_weather,25.42,31.06,46,15.0013,20,114,134,22,0,0,0,0,1,0,0,1,0,0,1,0,0,0,164
2545,6/13/2011 23:00,summer,0,1,nice_weather,25.42,31.06,46,12.998,14,75,89,23,1,0,0,0,0,0,0,1,0,0,1,0,0,0,164
2546,6/14/2011 0:00,summer,0,1,nice_weather,24.6,31.06,49,12.998,13,18,31,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,165
2547,6/14/2011 1:00,summer,0,1,nice_weather,24.6,31.06,49,16.9979,3,10,13,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,165
2548,6/14/2011 2:00,summer,0,1,nice_weather,24.6,31.06,49,19.0012,2,8,10,2,1,0,0,0,0,0,0,1,0,1,1,0,0,0,165
2549,6/14/2011 3:00,summer,0,1,nice_weather,23.78,27.275,53,22.0028,1,1,2,3,1,0,0,0,0,0,0,1,0,1,1,0,0,0,165
2550,6/14/2011 4:00,summer,0,1,nice_weather,22.14,25.76,60,16.9979,0,3,3,4,1,0,0,0,0,0,0,1,0,1,1,0,0,0,165
2551,6/14/2011 5:00,summer,0,1,nice_weather,22.14,25.76,56,22.0028,3,23,26,5,1,0,0,0,0,0,0,1,0,1,1,0,0,0,165
2552,6/14/2011 6:00,summer,0,1,nice_weather,22.14,25.76,56,19.9995,6,107,113,6,0,1,0,0,0,0,0,1,0,1,1,0,0,0,165
2553,6/14/2011 7:00,summer,0,1,nice_weather,22.96,26.515,52,27.9993,19,346,365,7,0,1,0,0,0,0,0,1,0,1,1,0,0,0,165
2554,6/14/2011 8:00,summer,0,1,nice_weather,23.78,27.275,49,26.0027,45,441,486,8,0,1,0,0,0,0,0,1,0,1,1,0,0,0,165
2555,6/14/2011 9:00,summer,0,1,nice_weather,25.42,31.06,46,12.998,19,174,193,9,0,1,0,0,0,0,0,1,0,1,1,0,0,0,165
2556,6/14/2011 10:00,summer,0,1,nice_weather,25.42,31.06,46,15.0013,33,97,130,10,0,1,0,0,0,0,0,1,0,1,1,0,0,0,165
2557,6/14/2011 11:00,summer,0,1,nice_weather,26.24,31.06,41,19.0012,40,103,143,11,0,0,1,0,0,0,0,1,0,1,1,0,0,0,165
2558,6/14/2011 12:00,summer,0,1,nice_weather,26.24,31.06,41,23.9994,30,139,169,12,0,0,1,0,0,0,0,1,0,1,1,0,0,0,165
2559,6/14/2011 13:00,summer,0,1,nice_weather,26.24,31.06,44,15.0013,33,176,209,13,0,0,1,0,0,0,0,1,0,1,1,0,0,0,165
2560,6/14/2011 14:00,summer,0,1,cloudy,26.24,31.06,47,12.998,41,118,159,14,0,0,1,0,0,0,0,1,0,1,0,1,0,0,165
2561,6/14/2011 15:00,summer,0,1,nice_weather,26.24,31.06,47,11.0014,42,136,178,15,0,0,1,0,0,0,0,1,0,1,1,0,0,0,165
2562,6/14/2011 16:00,summer,0,1,nice_weather,27.88,31.82,41,12.998,51,279,330,16,0,0,0,1,0,0,0,1,0,1,1,0,0,0,165
2563,6/14/2011 17:00,summer,0,1,rain_snow,26.24,31.06,50,19.0012,85,484,569,17,0,0,0,1,0,0,0,1,0,1,0,0,1,0,165
2564,6/14/2011 18:00,summer,0,1,nice_weather,25.42,31.06,51,22.0028,65,473,538,18,0,0,0,1,0,0,0,1,0,1,1,0,0,0,165
2565,6/14/2011 19:00,summer,0,1,nice_weather,26.24,31.06,50,23.9994,51,335,386,19,0,0,0,1,0,0,0,1,0,1,1,0,0,0,165
2566,6/14/2011 20:00,summer,0,1,nice_weather,24.6,31.06,56,11.0014,60,237,297,20,0,0,0,0,1,0,0,1,0,1,1,0,0,0,165
2567,6/14/2011 21:00,summer,0,1,nice_weather,24.6,31.06,56,19.9995,37,206,243,21,0,0,0,0,1,0,0,1,0,1,1,0,0,0,165
2568,6/14/2011 22:00,summer,0,1,nice_weather,23.78,27.275,60,15.0013,29,159,188,22,0,0,0,0,1,0,0,1,0,1,1,0,0,0,165
2569,6/14/2011 23:00,summer,0,1,nice_weather,22.96,26.515,68,15.0013,19,91,110,23,1,0,0,0,0,0,0,1,0,1,1,0,0,0,165
2570,6/15/2011 0:00,summer,0,1,nice_weather,22.96,26.515,64,23.9994,8,44,52,0,1,0,0,0,0,0,0,1,0,2,1,0,0,0,166
2571,6/15/2011 1:00,summer,0,1,nice_weather,22.14,25.76,64,19.0012,0,14,14,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,166
2572,6/15/2011 2:00,summer,0,1,nice_weather,21.32,25,63,15.0013,0,9,9,2,1,0,0,0,0,0,0,1,0,2,1,0,0,0,166
2573,6/15/2011 3:00,summer,0,1,nice_weather,20.5,24.24,68,16.9979,0,1,1,3,1,0,0,0,0,0,0,1,0,2,1,0,0,0,166
2574,6/15/2011 4:00,summer,0,1,nice_weather,20.5,24.24,63,19.0012,0,4,4,4,1,0,0,0,0,0,0,1,0,2,1,0,0,0,166
2575,6/15/2011 5:00,summer,0,1,nice_weather,19.68,23.485,67,19.0012,1,20,21,5,1,0,0,0,0,0,0,1,0,2,1,0,0,0,166
2576,6/15/2011 6:00,summer,0,1,nice_weather,20.5,24.24,63,16.9979,11,110,121,6,0,1,0,0,0,0,0,1,0,2,1,0,0,0,166
2577,6/15/2011 7:00,summer,0,1,nice_weather,22.14,25.76,60,8.9981,22,348,370,7,0,1,0,0,0,0,0,1,0,2,1,0,0,0,166
2578,6/15/2011 8:00,summer,0,1,nice_weather,23.78,27.275,53,8.9981,53,445,498,8,0,1,0,0,0,0,0,1,0,2,1,0,0,0,166
2579,6/15/2011 9:00,summer,0,1,nice_weather,24.6,31.06,49,0,22,185,207,9,0,1,0,0,0,0,0,1,0,2,1,0,0,0,166
2580,6/15/2011 10:00,summer,0,1,nice_weather,26.24,31.06,47,11.0014,27,108,135,10,0,1,0,0,0,0,0,1,0,2,1,0,0,0,166
2581,6/15/2011 11:00,summer,0,1,nice_weather,27.88,31.82,36,0,49,115,164,11,0,0,1,0,0,0,0,1,0,2,1,0,0,0,166
2582,6/15/2011 12:00,summer,0,1,nice_weather,28.7,31.82,34,15.0013,33,178,211,12,0,0,1,0,0,0,0,1,0,2,1,0,0,0,166
2583,6/15/2011 13:00,summer,0,1,nice_weather,30.34,32.575,28,19.0012,43,146,189,13,0,0,1,0,0,0,0,1,0,2,1,0,0,0,166
2584,6/15/2011 14:00,summer,0,1,nice_weather,30.34,32.575,28,0,50,128,178,14,0,0,1,0,0,0,0,1,0,2,1,0,0,0,166
2585,6/15/2011 15:00,summer,0,1,nice_weather,31.16,33.335,27,0,33,131,164,15,0,0,1,0,0,0,0,1,0,2,1,0,0,0,166
2586,6/15/2011 16:00,summer,0,1,nice_weather,31.16,33.335,27,8.9981,47,265,312,16,0,0,0,1,0,0,0,1,0,2,1,0,0,0,166
2587,6/15/2011 17:00,summer,0,1,nice_weather,30.34,32.575,28,7.0015,83,555,638,17,0,0,0,1,0,0,0,1,0,2,1,0,0,0,166
2588,6/15/2011 18:00,summer,0,1,nice_weather,29.52,32.575,32,8.9981,80,527,607,18,0,0,0,1,0,0,0,1,0,2,1,0,0,0,166
2589,6/15/2011 19:00,summer,0,1,nice_weather,28.7,31.82,37,19.0012,54,362,416,19,0,0,0,1,0,0,0,1,0,2,1,0,0,0,166
2590,6/15/2011 20:00,summer,0,1,nice_weather,27.06,31.06,44,11.0014,57,273,330,20,0,0,0,0,1,0,0,1,0,2,1,0,0,0,166
2591,6/15/2011 21:00,summer,0,1,nice_weather,26.24,31.06,47,15.0013,48,209,257,21,0,0,0,0,1,0,0,1,0,2,1,0,0,0,166
2592,6/15/2011 22:00,summer,0,1,nice_weather,25.42,31.06,50,7.0015,31,144,175,22,0,0,0,0,1,0,0,1,0,2,1,0,0,0,166
2593,6/15/2011 23:00,summer,0,1,nice_weather,25.42,31.06,53,0,17,90,107,23,1,0,0,0,0,0,0,1,0,2,1,0,0,0,166
2594,6/16/2011 0:00,summer,0,1,nice_weather,24.6,31.06,56,7.0015,9,38,47,0,1,0,0,0,0,0,0,1,0,3,1,0,0,0,167
2595,6/16/2011 1:00,summer,0,1,nice_weather,23.78,27.275,60,0,4,13,17,1,1,0,0,0,0,0,0,1,0,3,1,0,0,0,167
2596,6/16/2011 2:00,summer,0,1,nice_weather,24.6,31.06,56,6.0032,1,4,5,2,1,0,0,0,0,0,0,1,0,3,1,0,0,0,167
2597,6/16/2011 3:00,summer,0,1,cloudy,22.96,26.515,73,6.0032,0,4,4,3,1,0,0,0,0,0,0,1,0,3,0,1,0,0,167
2598,6/16/2011 4:00,summer,0,1,cloudy,22.96,26.515,68,7.0015,0,6,6,4,1,0,0,0,0,0,0,1,0,3,0,1,0,0,167
2599,6/16/2011 5:00,summer,0,1,nice_weather,24.6,30.305,64,12.998,7,18,25,5,1,0,0,0,0,0,0,1,0,3,1,0,0,0,167
2600,6/16/2011 6:00,summer,0,1,rain_snow,23.78,27.275,73,11.0014,8,104,112,6,0,1,0,0,0,0,0,1,0,3,0,0,1,0,167
2601,6/16/2011 7:00,summer,0,1,rain_snow,22.96,26.515,78,11.0014,16,172,188,7,0,1,0,0,0,0,0,1,0,3,0,0,1,0,167
2602,6/16/2011 8:00,summer,0,1,cloudy,24.6,29.545,69,8.9981,24,364,388,8,0,1,0,0,0,0,0,1,0,3,0,1,0,0,167
2603,6/16/2011 9:00,summer,0,1,cloudy,25.42,30.305,65,12.998,29,232,261,9,0,1,0,0,0,0,0,1,0,3,0,1,0,0,167
2604,6/16/2011 10:00,summer,0,1,cloudy,27.06,31.06,61,16.9979,18,103,121,10,0,1,0,0,0,0,0,1,0,3,0,1,0,0,167
2605,6/16/2011 11:00,summer,0,1,cloudy,27.88,31.82,61,19.9995,33,117,150,11,0,0,1,0,0,0,0,1,0,3,0,1,0,0,167
2606,6/16/2011 12:00,summer,0,1,nice_weather,29.52,33.335,54,26.0027,41,165,206,12,0,0,1,0,0,0,0,1,0,3,1,0,0,0,167
2607,6/16/2011 13:00,summer,0,1,cloudy,29.52,33.335,54,16.9979,37,114,151,13,0,0,1,0,0,0,0,1,0,3,0,1,0,0,167
2608,6/16/2011 14:00,summer,0,1,cloudy,29.52,33.335,54,22.0028,39,114,153,14,0,0,1,0,0,0,0,1,0,3,0,1,0,0,167
2609,6/16/2011 15:00,summer,0,1,cloudy,28.7,32.575,61,19.9995,32,127,159,15,0,0,1,0,0,0,0,1,0,3,0,1,0,0,167
2610,6/16/2011 16:00,summer,0,1,rain_snow,27.06,31.06,69,12.998,36,258,294,16,0,0,0,1,0,0,0,1,0,3,0,0,1,0,167
2611,6/16/2011 17:00,summer,0,1,cloudy,26.24,29.545,78,7.0015,42,230,272,17,0,0,0,1,0,0,0,1,0,3,0,1,0,0,167
2612,6/16/2011 18:00,summer,0,1,nice_weather,26.24,28.79,83,15.0013,26,299,325,18,0,0,0,1,0,0,0,1,0,3,1,0,0,0,167
2613,6/16/2011 19:00,summer,0,1,nice_weather,25.42,28.79,83,19.0012,58,269,327,19,0,0,0,1,0,0,0,1,0,3,1,0,0,0,167
2614,6/16/2011 20:00,summer,0,1,nice_weather,25.42,28.79,83,22.0028,25,176,201,20,0,0,0,0,1,0,0,1,0,3,1,0,0,0,167
2615,6/16/2011 21:00,summer,0,1,rain_snow,25.42,28.79,83,16.9979,34,154,188,21,0,0,0,0,1,0,0,1,0,3,0,0,1,0,167
2616,6/16/2011 22:00,summer,0,1,rain_snow,25.42,28.79,83,16.9979,24,127,151,22,0,0,0,0,1,0,0,1,0,3,0,0,1,0,167
2617,6/16/2011 23:00,summer,0,1,rain_snow,24.6,28.03,83,16.9979,2,14,16,23,1,0,0,0,0,0,0,1,0,3,0,0,1,0,167
2618,6/17/2011 0:00,summer,0,1,nice_weather,22.96,26.515,88,6.0032,3,21,24,0,1,0,0,0,0,0,0,1,0,4,1,0,0,0,168
2619,6/17/2011 1:00,summer,0,1,nice_weather,22.96,26.515,94,8.9981,4,19,23,1,1,0,0,0,0,0,0,1,0,4,1,0,0,0,168
2620,6/17/2011 2:00,summer,0,1,nice_weather,22.96,26.515,94,7.0015,2,11,13,2,1,0,0,0,0,0,0,1,0,4,1,0,0,0,168
2621,6/17/2011 3:00,summer,0,1,nice_weather,22.96,26.515,94,7.0015,1,5,6,3,1,0,0,0,0,0,0,1,0,4,1,0,0,0,168
2622,6/17/2011 4:00,summer,0,1,nice_weather,22.14,25.76,94,8.9981,1,5,6,4,1,0,0,0,0,0,0,1,0,4,1,0,0,0,168
2623,6/17/2011 5:00,summer,0,1,nice_weather,22.14,25.76,100,0,1,12,13,5,1,0,0,0,0,0,0,1,0,4,1,0,0,0,168
2624,6/17/2011 6:00,summer,0,1,nice_weather,22.96,26.515,94,0,8,89,97,6,0,1,0,0,0,0,0,1,0,4,1,0,0,0,168
2625,6/17/2011 7:00,summer,0,1,nice_weather,24.6,28.03,83,0,25,225,250,7,0,1,0,0,0,0,0,1,0,4,1,0,0,0,168
2626,6/17/2011 8:00,summer,0,1,cloudy,24.6,28.03,83,0,28,426,454,8,0,1,0,0,0,0,0,1,0,4,0,1,0,0,168
2627,6/17/2011 9:00,summer,0,1,nice_weather,28.7,32.575,58,12.998,28,196,224,9,0,1,0,0,0,0,0,1,0,4,1,0,0,0,168
2628,6/17/2011 10:00,summer,0,1,nice_weather,28.7,32.575,58,12.998,44,126,170,10,0,1,0,0,0,0,0,1,0,4,1,0,0,0,168
2629,6/17/2011 11:00,summer,0,1,nice_weather,27.88,31.82,69,16.9979,43,138,181,11,0,0,1,0,0,0,0,1,0,4,1,0,0,0,168
2630,6/17/2011 12:00,summer,0,1,nice_weather,28.7,32.575,65,16.9979,49,194,243,12,0,0,1,0,0,0,0,1,0,4,1,0,0,0,168
2631,6/17/2011 13:00,summer,0,1,nice_weather,30.34,34.09,62,19.0012,48,156,204,13,0,0,1,0,0,0,0,1,0,4,1,0,0,0,168
2632,6/17/2011 14:00,summer,0,1,nice_weather,31.16,34.85,52,12.998,73,142,215,14,0,0,1,0,0,0,0,1,0,4,1,0,0,0,168
2633,6/17/2011 15:00,summer,0,1,nice_weather,31.98,34.85,43,15.0013,62,181,243,15,0,0,1,0,0,0,0,1,0,4,1,0,0,0,168
2634,6/17/2011 16:00,summer,0,1,nice_weather,31.16,34.09,45,11.0014,69,286,355,16,0,0,0,1,0,0,0,1,0,4,1,0,0,0,168
2635,6/17/2011 17:00,summer,0,1,rain_snow,31.16,34.09,40,12.998,85,467,552,17,0,0,0,1,0,0,0,1,0,4,0,0,1,0,168
2636,6/17/2011 18:00,summer,0,1,rain_snow,31.16,34.09,40,12.998,62,388,450,18,0,0,0,1,0,0,0,1,0,4,0,0,1,0,168
2637,6/17/2011 19:00,summer,0,1,rain_snow,26.24,28.79,83,16.9979,53,275,328,19,0,0,0,1,0,0,0,1,0,4,0,0,1,0,168
2638,6/17/2011 20:00,summer,0,1,nice_weather,26.24,29.545,78,7.0015,40,192,232,20,0,0,0,0,1,0,0,1,0,4,1,0,0,0,168
2639,6/17/2011 21:00,summer,0,1,nice_weather,26.24,29.545,78,6.0032,49,159,208,21,0,0,0,0,1,0,0,1,0,4,1,0,0,0,168
2640,6/17/2011 22:00,summer,0,1,nice_weather,25.42,28.03,88,8.9981,48,127,175,22,0,0,0,0,1,0,0,1,0,4,1,0,0,0,168
2641,6/17/2011 23:00,summer,0,1,nice_weather,25.42,28.79,83,8.9981,37,141,178,23,1,0,0,0,0,0,0,1,0,4,1,0,0,0,168
2642,6/18/2011 0:00,summer,0,0,nice_weather,25.42,28.03,88,8.9981,21,83,104,0,1,0,0,0,0,0,0,1,0,5,1,0,0,0,169
2643,6/18/2011 1:00,summer,0,0,nice_weather,25.42,28.79,83,7.0015,15,80,95,1,1,0,0,0,0,0,0,1,0,5,1,0,0,0,169
2644,6/18/2011 2:00,summer,0,0,nice_weather,24.6,27.275,88,0,16,37,53,2,1,0,0,0,0,0,0,1,0,5,1,0,0,0,169
2645,6/18/2011 3:00,summer,0,0,nice_weather,24.6,27.275,88,6.0032,4,16,20,3,1,0,0,0,0,0,0,1,0,5,1,0,0,0,169
2646,6/18/2011 4:00,summer,0,0,nice_weather,24.6,27.275,88,6.0032,1,4,5,4,1,0,0,0,0,0,0,1,0,5,1,0,0,0,169
2647,6/18/2011 5:00,summer,0,0,nice_weather,25.42,28.79,83,0,1,6,7,5,1,0,0,0,0,0,0,1,0,5,1,0,0,0,169
2648,6/18/2011 6:00,summer,0,0,nice_weather,25.42,28.79,83,7.0015,9,18,27,6,0,1,0,0,0,0,0,1,0,5,1,0,0,0,169
2649,6/18/2011 7:00,summer,0,0,nice_weather,26.24,29.545,78,8.9981,12,45,57,7,0,1,0,0,0,0,0,1,0,5,1,0,0,0,169
2650,6/18/2011 8:00,summer,0,0,nice_weather,27.06,30.305,78,6.0032,28,103,131,8,0,1,0,0,0,0,0,1,0,5,1,0,0,0,169
2651,6/18/2011 9:00,summer,0,0,nice_weather,28.7,32.575,61,15.0013,62,156,218,9,0,1,0,0,0,0,0,1,0,5,1,0,0,0,169
2652,6/18/2011 10:00,summer,0,0,nice_weather,29.52,34.09,62,12.998,68,176,244,10,0,1,0,0,0,0,0,1,0,5,1,0,0,0,169
2653,6/18/2011 11:00,summer,0,0,nice_weather,29.52,34.09,62,8.9981,134,270,404,11,0,0,1,0,0,0,0,1,0,5,1,0,0,0,169
2654,6/18/2011 12:00,summer,0,0,nice_weather,30.34,34.85,66,6.0032,162,258,420,12,0,0,1,0,0,0,0,1,0,5,1,0,0,0,169
2655,6/18/2011 13:00,summer,0,0,nice_weather,31.16,34.85,55,0,135,192,327,13,0,0,1,0,0,0,0,1,0,5,1,0,0,0,169
2656,6/18/2011 14:00,summer,0,0,cloudy,32.8,36.365,46,19.0012,138,196,334,14,0,0,1,0,0,0,0,1,0,5,0,1,0,0,169
2657,6/18/2011 15:00,summer,0,0,cloudy,33.62,37.88,46,8.9981,153,214,367,15,0,0,1,0,0,0,0,1,0,5,0,1,0,0,169
2658,6/18/2011 16:00,summer,0,0,cloudy,31.16,34.85,52,15.0013,193,275,468,16,0,0,0,1,0,0,0,1,0,5,0,1,0,0,169
2659,6/18/2011 17:00,summer,0,0,cloudy,31.16,34.09,48,11.0014,210,239,449,17,0,0,0,1,0,0,0,1,0,5,0,1,0,0,169
2660,6/18/2011 18:00,summer,0,0,cloudy,30.34,34.09,55,12.998,118,263,381,18,0,0,0,1,0,0,0,1,0,5,0,1,0,0,169
2661,6/18/2011 19:00,summer,0,0,cloudy,30.34,33.335,51,7.0015,99,227,326,19,0,0,0,1,0,0,0,1,0,5,0,1,0,0,169
2662,6/18/2011 20:00,summer,0,0,cloudy,29.52,33.335,58,8.9981,61,127,188,20,0,0,0,0,1,0,0,1,0,5,0,1,0,0,169
2663,6/18/2011 21:00,summer,0,0,cloudy,29.52,34.09,66,7.0015,58,125,183,21,0,0,0,0,1,0,0,1,0,5,0,1,0,0,169
2664,6/18/2011 22:00,summer,0,0,cloudy,29.52,34.09,62,8.9981,56,105,161,22,0,0,0,0,1,0,0,1,0,5,0,1,0,0,169
2665,6/18/2011 23:00,summer,0,0,cloudy,29.52,34.09,62,0,53,97,150,23,1,0,0,0,0,0,0,1,0,5,0,1,0,0,169
2666,6/19/2011 0:00,summer,0,0,nice_weather,28.7,32.575,65,0,18,71,89,0,1,0,0,0,0,0,0,1,0,6,1,0,0,0,170
2667,6/19/2011 1:00,summer,0,0,cloudy,28.7,32.575,65,6.0032,17,59,76,1,1,0,0,0,0,0,0,1,0,6,0,1,0,0,170
2668,6/19/2011 2:00,summer,0,0,nice_weather,27.88,31.82,74,6.0032,13,59,72,2,1,0,0,0,0,0,0,1,0,6,1,0,0,0,170
